task_id	hash	native_id	name	status	exit	realtime	peak_vmem	peak_rss
1756	89/fc9ceb	2255026	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	57s	4.1 GB	3.5 GB
2632	42/85ed83	2254468	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 5m 54s	1.2 GB	447.8 MB
1540	12/fb4669	2255029	run_method (liscovitch/experiment_small/chromatin+liscovitch_method)	COMPLETED	0	13.6s	1.1 GB	457.2 MB
1539	47/16a96b	2255030	run_method (liscovitch/experiment_small/chromatin+liscovitch_method)	COMPLETED	0	13.4s	1.1 GB	457.4 MB
197	67/60ffc5	2254348	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 54m 36s	1.4 GB	715 MB
2108	85/cc06a5	2254986	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	31m 30s	29.2 GB	28.3 GB
569	79/981fec	2255016	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	11m 22s	18.8 GB	18 GB
2009	9d/9f3349	2255035	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	54.7s	4.4 GB	3.6 GB
762	e5/7b41cd	2255034	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 26s	27.4 GB	26.7 GB
1797	93/492b97	2255037	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	27.9s	4.2 GB	3.5 GB
1951	a1/9ce654	2255038	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	23.4s	4.3 GB	3.6 GB
971	e2/f1aa7b	2254590	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 10m 22s	19.2 GB	18.3 GB
2508	0c/f628cb	2254956	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	43m 48s	5.4 GB	4.6 GB
332	21/8cca51	2254994	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	26m 43s	10.5 GB	9.7 GB
1978	9e/ea344d	2254704	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	11m 10s	4.7 GB	3.6 GB
1743	da/ba6222	2255043	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 5s	4.2 GB	3.5 GB
1706	0d/9d953d	2255046	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	24.8s	4.1 GB	3.5 GB
608	2a/ec5dd2	2255040	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 28s	27.4 GB	26.7 GB
769	87/ef2f8a	2255041	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 28s	27.4 GB	26.7 GB
2714	08/7b458c	2255044	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 5s	16.1 GB	15.5 GB
308	c1/3ace38	2254463	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 59s	1.3 GB	673.1 MB
487	80/182de4	2254648	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 47m 12s	9.9 GB	9.3 GB
1281	92/52b8b1	2254456	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 23m 16s	1.5 GB	795.6 MB
2192	52/51c495	2255000	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	30m 53s	28 GB	27.1 GB
328	ef/e589ed	2255048	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 22s	38.7 GB	38 GB
1023	d1/4ab2ee	2254472	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 17m 34s	1.3 GB	582 MB
723	2a/c86523	2255028	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 42s	18.8 GB	18 GB
2168	ab/44956d	2255056	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 37s	29.8 GB	29.1 GB
2294	4c/950930	2255057	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 39s	29.8 GB	29.1 GB
256	02/570325	2254771	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 11m 23s	9.9 GB	9.3 GB
1012	69/a06dfc	2254874	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 33m 40s	7 GB	6.3 GB
662	ae/11aca3	2254881	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 44s	7 GB	6.3 GB
1572	18/0b16a1	2254727	run_method (papalexi/eccite_screen/gene+mimosca)	COMPLETED	0	7m 24s	12.4 GB	11.6 GB
1311	50/41a10a	2255018	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 43s	28.2 GB	27.3 GB
354	67/c9764c	2254777	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 10m 11s	9.9 GB	9.3 GB
2389	86/3efbcf	2255071	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	21.3s	1.3 GB	469.9 MB
676	95/a29214	2254884	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 24s	7 GB	6.3 GB
901	b1/157c50	2254634	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 20s	19.2 GB	18.3 GB
265	00/3b8a7c	2255066	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 48s	38.7 GB	38 GB
1885	75/747a7e	2255077	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	44s	4.5 GB	3.7 GB
1718	04/e74a52	2255079	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	27.9s	4.2 GB	3.6 GB
1063	7c/f1305e	2255072	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 31s	41.7 GB	41 GB
2647	88/ab4034	2255033	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	19m 59s	21.1 GB	20.2 GB
1595	c6/7e590a	2254920	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 15m 46s	1.1 GB	386.3 MB
1347	58/c86d31	2255022	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 51s	9.8 GB	9 GB
1877	85/470d3d	2255081	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 9s	2.7 GB	1.9 GB
538	26/2ac1f8	2255080	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 33s	27.4 GB	26.7 GB
1872	76/37e27b	2255086	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	27.6s	4.2 GB	3.6 GB
2674	8a/f4a1ad	2254512	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 9m 52s	1.2 GB	446.5 MB
877	f3/e038ed	2255059	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	12m 51s	18.8 GB	18 GB
1210	94/6e6f8c	2255085	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 49s	41.7 GB	41 GB
681	ee/b79959	2255064	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 7s	18.8 GB	18 GB
887	cc/31e675	2254654	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 1m 3s	19.2 GB	18.3 GB
897	72/e788ed	2254492	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 25m 21s	1.3 GB	579.7 MB
2532	39/0a5d81	2255091	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 10s	16.1 GB	15.5 GB
2641	28/efa6ae	2255009	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	44m 11s	5.4 GB	4.6 GB
2095	85/7edf91	2254961	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 6m 52s	7.3 GB	6.4 GB
1519	46/47dc29	2254482	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 30m 10s	1.5 GB	796.1 MB
2124	04/d6ed6b	2254845	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	2h 1m 34s	7 GB	6.3 GB
522	ad/2b542f	2254916	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 20s	7 GB	6.3 GB
268	cd/982edc	2255068	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 42s	25.8 GB	24.9 GB
591	c9/b74950	2255069	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 54s	7.4 GB	6.6 GB
202	28/01d073	2255094	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 18s	38.7 GB	38 GB
673	37/853324	2254517	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 16m 43s	1.3 GB	581.7 MB
2194	fc/4ec91a	2254854	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	2h 57s	7 GB	6.3 GB
365	f8/bb8f76	2254418	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 57m 46s	1.4 GB	706.5 MB
1611	b9/24b6e1	2255107	run_method (papalexi/eccite_screen/protein+schraivogel_method)	COMPLETED	0	29.8s	1.4 GB	615.2 MB
2423	70/a38c5e	2255108	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	33.6s	1.8 GB	1003.5 MB
873	85/04f819	2254690	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	54m 34s	19.2 GB	18.3 GB
237	43/d092f4	2255101	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 20s	38.7 GB	38 GB
1300	4c/a85da5	2254691	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	55m 40s	27.5 GB	26.5 GB
652	e4/b0c6f0	2254535	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 12m 36s	1.3 GB	580.4 MB
507	28/66c15a	2255062	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 24s	10.5 GB	9.7 GB
2706	ec/18a0d6	2254756	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 35s	10.4 GB	9.6 GB
1167	2b/7bc9a2	2254683	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	59m 26s	27.4 GB	26.5 GB
1221	ad/fc3b8f	2255061	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	25m 44s	9.8 GB	9 GB
1577	3d/ed5dbe	2255093	run_method (papalexi/eccite_screen/gene+seurat_de)	COMPLETED	0	10m 39s	5.1 GB	4.3 GB
818	ec/00e55d	2255112	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 26s	27.4 GB	26.7 GB
2360	49/549ed0	2255117	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	39.1s	1.8 GB	1003.6 MB
2063	0c/d01df0	2255121	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	18.7s	4.3 GB	3.7 GB
1899	6c/343a31	2255120	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	48.9s	4.5 GB	3.7 GB
2064	35/4a7598	2255122	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	46.3s	4.3 GB	3.6 GB
717	37/e2e890	2255087	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 31s	7.4 GB	6.6 GB
1749	81/a19ae3	2255126	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	51.5s	4.1 GB	3.5 GB
1632	cb/a17c82	2255129	run_method (papalexi/eccite_screen/protein+schraivogel_method)	COMPLETED	0	29.1s	1.4 GB	615.2 MB
2073	ba/2981ee	2255127	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 2s	2.7 GB	1.9 GB
741	90/c2b660	2255125	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 25s	27.4 GB	26.7 GB
1046	c8/e1fb97	2255078	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 38s	9.8 GB	9 GB
2265	5f/4f7afc	2254744	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 34s	19.1 GB	18.2 GB
1331	ec/6c54cc	2254405	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 17m 35s	1.5 GB	832.8 MB
1602	94/be2471	2254982	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 13m 45s	1.1 GB	386.7 MB
2402	56/9938ac	2255139	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	40.9s	1.8 GB	1001.8 MB
420	c5/ab0514	2254551	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 15m 6s	1.3 GB	672.9 MB
2462	ca/62fcf8	2255140	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	13.9s	1.1 GB	429.3 MB
1576	f1/971515	2255119	run_method (papalexi/eccite_screen/gene+schraivogel_method)	COMPLETED	0	8m 59s	13.5 GB	12.7 GB
1272	b3/640f34	2254717	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	54m	27.5 GB	26.5 GB
1416	86/779e74	2255097	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 36s	28.2 GB	27.3 GB
1188	05/3b4603	2254722	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	53m 12s	27.4 GB	26.5 GB
742	83/c5583e	2254616	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 45m 57s	1.2 GB	556.9 MB
1437	e2/afd65d	2255106	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 34s	28.3 GB	27.4 GB
1570	fb/71d935	2255137	run_method (papalexi/eccite_screen/gene+seurat_de)	COMPLETED	0	11m 9s	5.1 GB	4.3 GB
2110	69/21f374	2254933	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 44m 26s	7 GB	6.3 GB
2354	55/f75c16	2255150	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	19.6s	1.3 GB	470.7 MB
2618	2c/cbb627	2254585	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 7m 30s	1.2 GB	447.1 MB
1351	ee/f1ec92	2254544	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 27m 37s	1.5 GB	795.9 MB
931	0f/a443d4	2254632	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 44m 21s	1.2 GB	556.8 MB
2698	ee/f46494	2255082	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 34s	4.7 GB	4 GB
2345	bf/344947	2255155	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 36s	1.1 GB	412.5 MB
378	69/7b2e06	2254574	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 20m 44s	1.3 GB	673 MB
1672	9e/6869fb	2255158	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	53.6s	4.1 GB	3.5 GB
1755	a4/cd09d3	2255159	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	25s	4.1 GB	3.5 GB
1283	92/0a2f0d	2255128	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 27s	28.2 GB	27.4 GB
1563	7e/3813fb	2255145	run_method (papalexi/eccite_screen/gene+seurat_de)	COMPLETED	0	11m 29s	5.1 GB	4.3 GB
1665	ba/5e78ec	2255163	run_method (papalexi/eccite_screen/protein+permutation_test)	COMPLETED	0	10.8s	1.1 GB	387.7 MB
1093	8f/54143a	2254447	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 17m 9s	1.5 GB	821 MB
1171	1e/6c52af	2255142	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 15s	28.2 GB	27.3 GB
836	b2/e26b28	2255141	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	20m 5s	7.4 GB	6.6 GB
1849	07/dcdcb4	2255166	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 12s	2.5 GB	1.7 GB
442	79/66bd00	2254505	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 54s	1.4 GB	718.7 MB
1169	e7/a163b6	2254569	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 29m 43s	1.5 GB	795.9 MB
1553	92/6497e4	2255017	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 14m 20s	1.1 GB	386.6 MB
1778	a5/59d429	2255167	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 7s	4.2 GB	3.5 GB
1036	ae/bed11f	2254575	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 28m 16s	1.5 GB	795.7 MB
373	48/55fc40	2255148	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 13s	25.8 GB	24.9 GB
1655	bc/90485c	2255177	run_method (papalexi/eccite_screen/protein+liscovitch_method)	COMPLETED	0	11s	1 GB	345 MB
231	bb/b70599	2254586	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 19m 47s	1.3 GB	673.3 MB
2234	1d/2a6245	2255123	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	33m 40s	29.2 GB	28.3 GB
944	70/7ac11d	2255176	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 32s	27.4 GB	26.7 GB
207	c0/aa84c3	2254915	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 10m	9.9 GB	9.3 GB
272	9a/f31f50	2255179	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 21s	38.7 GB	38 GB
1711	ab/6e7eab	2255183	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	28.3s	4.2 GB	3.6 GB
405	a0/1f49b9	2255182	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 23s	38.7 GB	38 GB
393	d1/c90f74	2254520	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	2h 56m 28s	1.4 GB	721.8 MB
1333	0e/854b7e	2255149	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	23m 57s	9.8 GB	9 GB
1215	3c/44fb4b	2254929	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 10m 35s	9.3 GB	8.6 GB
345	48/c6f44c	2255164	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	18m 20s	26.4 GB	25.5 GB
438	d3/735b45	2254923	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 13m 58s	9.9 GB	9.3 GB
2248	83/8eb5da	2255146	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	31m 11s	29.2 GB	28.3 GB
1857	2c/58873d	2255190	run_method (schraivogel/enhancer_screen_chr11/gene+seurat_de)	COMPLETED	0	53.7s	4.3 GB	3.6 GB
1811	fe/b50853	2255193	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	25.1s	4.1 GB	3.5 GB
1371	8b/ba573c	2255189	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 21s	41.7 GB	41 GB
1135	a5/c5d342	2254498	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 19m 3s	1.5 GB	831.5 MB
1906	20/fe1819	2255196	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	51.7s	4.5 GB	3.7 GB
1697	39/be6b09	2255197	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	28.1s	4.2 GB	3.6 GB
1488	73/7ca0d4	2254952	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 5m 39s	9.3 GB	8.6 GB
1092	97/2acb09	2254607	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 24m 14s	1.5 GB	796.3 MB
1520	20/789ff8	2254483	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 25m 7s	1.5 GB	839.3 MB
259	84/cd233e	2254606	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 26m 44s	1.3 GB	672.9 MB
2011	e5/728c89	2255200	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	51.5s	4.5 GB	3.7 GB
1806	71/3cf1f3	2255204	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 6s	4.2 GB	3.5 GB
1946	be/313664	2255205	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	52.5s	4.4 GB	3.6 GB
219	5b/bb313a	2255181	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	17m 43s	25.8 GB	24.9 GB
1927	12/d5fbc4	2255206	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	56s	4.5 GB	3.7 GB
2691	57/d1ef91	2255151	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 21s	4.7 GB	4 GB
2071	cf/9d4604	2255208	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	42.3s	4.3 GB	3.6 GB
1882	e6/a0015f	2255209	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	44.2s	4.3 GB	3.6 GB
1856	b1/bd0e03	2255211	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 14s	2.5 GB	1.7 GB
2245	13/8c4e0a	2255210	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	3m 35s	29.8 GB	29.1 GB
606	43/e9801c	2255039	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 42s	7 GB	6.3 GB
339	62/4552b7	2255178	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	26m 14s	10.5 GB	9.7 GB
1233	96/f83bf7	2254509	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 26m 24s	1.5 GB	836 MB
574	c1/889b54	2254701	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 47m 55s	1.2 GB	556.9 MB
1448	3c/c509bd	2255216	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 19s	41.7 GB	41 GB
1155	a7/f5cc0d	2254636	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 23m 17s	1.5 GB	796.2 MB
2301	a2/57b90c	2255218	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.3s	1.1 GB	396.5 MB
2458	86/47a545	2255219	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	37.9s	1.9 GB	1012.3 MB
2193	aa/9fc7cf	2255133	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 49s	7.3 GB	6.4 GB
2450	5b/23256d	2255222	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 36s	1.1 GB	411.7 MB
1482	5f/aef239	2254769	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	59m 54s	27.5 GB	26.5 GB
2235	25/377315	2255124	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 5m 53s	7.3 GB	6.4 GB
379	ba/e7b275	2254573	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 7m 13s	1.4 GB	717 MB
1352	fb/af8104	2254545	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 16m 24s	1.5 GB	834.6 MB
759	e7/bdfef2	2255203	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 22s	7.4 GB	6.6 GB
488	e4/ce0dcc	2254781	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	54m 5s	27.5 GB	26.7 GB
2427	22/45182f	2255227	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.3s	1.1 GB	469.4 MB
963	87/926a23	2255012	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 56m 35s	7 GB	6.3 GB
2166	f6/fa37e7	2255054	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 38m 38s	7 GB	6.3 GB
2696	27/eeabd6	2255202	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	21m 3s	21.1 GB	20.2 GB
382	42/9510e6	2254932	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 40m 53s	9.9 GB	9.3 GB
2544	d4/000161	2255180	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 54s	4.7 GB	4 GB
856	6b/d87816	2255221	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 23s	18.8 GB	18 GB
1390	a1/3314d2	2254999	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 14m 30s	9.3 GB	8.6 GB
2504	d8/ac52b8	2255239	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.3s	1.1 GB	405.1 MB
1964	c1/8dd844	2254844	run_method (schraivogel/enhancer_screen_chr8/gene+mimosca)	COMPLETED	0	14m 7s	4.7 GB	3.6 GB
920	e9/c88e8c	2255213	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 45s	7.4 GB	6.6 GB
1421	44/303897	2254672	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 27m 22s	1.5 GB	796.1 MB
1669	04/ce4b53	2255244	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	27.5s	4.2 GB	3.6 GB
448	ba/4e7640	2254679	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 25m 23s	1.3 GB	673.4 MB
2688	7a/5e35d8	2254720	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 3m 29s	1.2 GB	448 MB
1227	7e/4dc628	2255217	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 38s	28.2 GB	27.3 GB
2090	26/c796d6	2254856	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 25s	19.1 GB	18.2 GB
2707	af/ce7b52	2255242	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 18s	16.1 GB	15.5 GB
648	c7/88ad03	2255036	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 56m 7s	7 GB	6.3 GB
767	67/50c88e	2255099	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 39s	7 GB	6.3 GB
1890	04/6a53ef	2255250	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	46s	4.4 GB	3.6 GB
2059	51/152900	2255251	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 11s	2.7 GB	1.9 GB
