task_id	hash	native_id	name	status	exit	realtime	peak_vmem	peak_rss
829	40/ae4526	2268556	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	18m 24s	7.4 GB	6.6 GB
556	59/46271f	2268562	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 32s	7.4 GB	6.6 GB
190	2e/cbf0d2	2267966	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 1m 33s	1.4 GB	719.8 MB
780	30/701239	2268569	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 23s	7.4 GB	6.6 GB
2335	fe/200698	2268610	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	11.6s	1.1 GB	410.9 MB
321	9b/109576	2268600	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 19s	38.7 GB	38 GB
1555	a8/e64d49	2268386	run_method (papalexi/eccite_screen/gene+nb_regression)	COMPLETED	0	1h 23m 44s	1.1 GB	408 MB
256	7b/8e71fb	2268253	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 12m 25s	9.9 GB	9.3 GB
229	33/ba3e36	2268171	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	54m 3s	27.6 GB	26.7 GB
1208	ca/637995	2268280	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 34s	9.3 GB	8.6 GB
1270	33/008a5a	2268554	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 37s	9.8 GB	9 GB
783	5f/a9ac6d	2268613	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 38s	27.4 GB	26.7 GB
932	99/e43422	2267999	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 14m 57s	1.3 GB	585.9 MB
756	67/31327b	2268077	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 47m 34s	1.2 GB	556.1 MB
982	7b/521a62	2268587	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 17s	18.8 GB	18 GB
1133	9a/19e5ea	2268614	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 32s	41.7 GB	41 GB
1221	00/587208	2268566	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 4s	9.8 GB	9 GB
2166	0c/1c3a6d	2268485	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	58m 55s	7.4 GB	6.6 GB
2682	46/30a523	2268022	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	1h 59m 20s	1.2 GB	445.2 MB
726	b8/5f6279	2268166	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 30s	19.2 GB	18.3 GB
662	d8/fb6ac6	2268385	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 20s	7 GB	6.3 GB
2643	e4/a05fea	2268531	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 50s	4.7 GB	4 GB
1021	09/c1b463	2268622	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 34s	27.4 GB	26.7 GB
2450	ed/188d45	2268624	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 8s	1.1 GB	391 MB
1518	d5/1b854c	2268623	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 27s	41.7 GB	41 GB
2529	20/37119d	2268579	run_method (simulated/experiment_1/gene+schraivogel_method)	COMPLETED	0	21m 13s	21.1 GB	20.2 GB
1754	09/1c48a8	2268632	run_method (schraivogel/enhancer_screen_chr11/gene+liscovitch_method)	COMPLETED	0	26.2s	4.2 GB	3.6 GB
2424	6e/22dd44	2268629	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	36.1s	1.8 GB	1004.9 MB
2504	9a/98dbe1	2268316	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 33s	10.3 GB	9.6 GB
748	2d/2ef311	2268631	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 33s	27.4 GB	26.7 GB
254	91/0c0a5f	2268582	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	23m 6s	25.7 GB	24.9 GB
814	53/2df344	2268604	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 49s	18.8 GB	18 GB
237	75/a93513	2268633	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 33s	38.7 GB	38 GB
2381	d9/bc030d	2268637	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 42s	1.1 GB	411.9 MB
264	c3/9560de	2268198	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	57m 11s	27.5 GB	26.7 GB
1720	47/407481	2268310	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	9m 18s	4.4 GB	3.4 GB
219	be/ab2e23	2268607	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	16m 53s	25.7 GB	24.9 GB
2540	9a/7dda71	2268641	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 19s	16 GB	15.3 GB
494	82/457e57	2268327	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 7m 41s	9.9 GB	9.3 GB
610	c6/2c7639	2268047	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 9m 42s	1.3 GB	583.5 MB
1368	c9/ad62a7	2268598	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 15s	9.8 GB	9 GB
1563	ac/bd2758	2268640	run_method (papalexi/eccite_screen/gene+schraivogel_method)	COMPLETED	0	9m 1s	13.5 GB	12.7 GB
364	10/e2d1dd	2268018	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 7s	1.3 GB	672 MB
514	d1/f2cc76	2268620	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 38s	7.4 GB	6.6 GB
2228	13/b6aadb	2268606	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	25m 23s	29.2 GB	28.3 GB
1227	e1/5c5d27	2268618	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 55s	28.2 GB	27.3 GB
1568	0f/7b9cca	2268482	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 16m 30s	1.1 GB	386.5 MB
2038	1b/1aa251	2268653	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	46.9s	4.4 GB	3.6 GB
2047	04/2deca4	2268655	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	54.6s	4.5 GB	3.7 GB
2368	29/a3d3fd	2268656	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	36s	1.8 GB	1004.3 MB
977	80/c80b22	2268451	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 21s	7 GB	6.3 GB
2058	45/db3c41	2268658	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	42s	4.3 GB	3.6 GB
731	1d/bd4016	2268636	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 37s	7.4 GB	6.6 GB
301	e6/f9e860	2268023	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 18m 25s	1.3 GB	671.8 MB
216	73/b600c6	2268657	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 20s	38.7 GB	38 GB
1614	cd/0023e0	2268664	run_method (papalexi/eccite_screen/protein+liscovitch_method)	COMPLETED	0	10.8s	1 GB	345.2 MB
600	ad/905ff5	2268212	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 1m 26s	19.2 GB	18.3 GB
2475	da/e3c666	2268667	run_method (schraivogel/ground_truth_tapseq/gene+liscovitch_method)	COMPLETED	0	11.8s	1.1 GB	410.9 MB
2507	48/acd66a	2268034	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 22m 52s	1.2 GB	451.1 MB
1446	80/6dd4d6	2268336	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 18m 4s	9.3 GB	8.6 GB
1059	f0/9192f3	2268639	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	20m 27s	28.2 GB	27.3 GB
1111	1b/1349c4	2268258	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	51m 25s	27.5 GB	26.5 GB
721	3e/eb5bcd	2268136	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 46m 48s	1.2 GB	555.8 MB
2256	20/98c5ef	2268616	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	32m 58s	29.2 GB	28.3 GB
2161	86/b4caf1	2268337	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	14m 34s	19.1 GB	18.2 GB
2636	ad/9da493	2268612	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 41s	4.7 GB	4 GB
1911	9d/0c9826	2268677	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	40.7s	4.3 GB	3.6 GB
1300	5a/8faee2	2268269	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	53m 47s	27.5 GB	26.5 GB
1365	6a/70c23a	2268035	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 29m 45s	1.5 GB	787.8 MB
1596	ec/fc0da3	2268520	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 19m 1s	1.1 GB	386.7 MB
1672	81/cd92a6	2268681	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	26.1s	4.3 GB	3.6 GB
698	75/ec8a14	2268259	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	59m 14s	19.2 GB	18.3 GB
1476	da/2f7fcb	2268678	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	2m 41s	41.7 GB	41 GB
2517	71/c77539	2268619	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	37m 45s	4.7 GB	4 GB
1323	09/7cfa8b	2268071	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 30m 9s	1.5 GB	787.9 MB
2551	56/0cfd31	2268617	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	40m 56s	5.4 GB	4.6 GB
2467	71/6a51fd	2268687	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.8s	1.2 GB	402.3 MB
2167	a2/5d2c9e	2268486	run_method (schraivogel/ground_truth_perturbseq/gene+liscovitch_method)	COMPLETED	0	1h 37m 10s	7 GB	6.3 GB
655	b1/15b564	2268503	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 17s	7 GB	6.3 GB
572	70/34c023	2268260	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 3m 39s	19.2 GB	18.3 GB
1046	eb/0e75a0	2268650	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 31s	9.8 GB	9 GB
1384	99/2850a4	2268288	run_method (frangieh/ifn_gamma/gene+mimosca)	COMPLETED	0	56m 27s	27.5 GB	26.5 GB
957	11/1a236d	2268286	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	58m 14s	19.2 GB	18.3 GB
2333	d9/a10ee0	2268690	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	35.9s	1.8 GB	1004.4 MB
1882	b3/be5783	2268692	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	21.7s	4.4 GB	3.7 GB
2239	d4/f0a0db	2268686	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	4m 7s	29.8 GB	29.1 GB
1741	df/cf152c	2268353	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	9m 21s	4.4 GB	3.4 GB
1516	da/29c3dc	2268423	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 4s	9.3 GB	8.6 GB
1883	6b/772885	2268693	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	42.1s	4.3 GB	3.6 GB
2434	ee/e1c843	2268384	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	15s	1.2 GB	500.1 MB
1621	34/e290bc	2268700	run_method (papalexi/eccite_screen/protein+liscovitch_method)	COMPLETED	0	11.3s	1 GB	354.8 MB
1622	61/aba373	2268701	run_method (papalexi/eccite_screen/protein+mimosca)	COMPLETED	0	10.9s	1.1 GB	423.5 MB
905	fa/7d5b3b	2268674	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	13m 40s	18.8 GB	18 GB
1925	e3/98bc01	2268702	run_method (schraivogel/enhancer_screen_chr8/gene+permutation_test)	COMPLETED	0	39.9s	4.3 GB	3.6 GB
802	e2/af077a	2268516	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 29m 49s	7 GB	6.3 GB
1994	2c/bca2f9	2268706	run_method (schraivogel/enhancer_screen_chr8/gene+weissman_method)	COMPLETED	0	21.8s	4.4 GB	3.7 GB
939	50/d27769	2268122	run_method (frangieh/control/gene+nb_regression)	COMPLETED	0	2h 7m 12s	1.3 GB	580.8 MB
404	91/253d0d	2268285	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	1h 2m 37s	27.6 GB	26.7 GB
2588	3b/25a24c	2268388	run_method (simulated/experiment_1/gene+mimosca)	COMPLETED	0	3m 42s	10.4 GB	9.6 GB
441	84/c0a5fd	2268088	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 27m 24s	1.3 GB	670.8 MB
538	e0/e370ed	2268708	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	3m 11s	27.4 GB	26.7 GB
570	57/e23e7f	2268673	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	17m 55s	7.4 GB	6.6 GB
1650	2a/b82bf3	2268715	run_method (papalexi/eccite_screen/protein+mimosca)	COMPLETED	0	14s	1.1 GB	423.5 MB
833	21/100efc	2268190	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 43m	1.2 GB	556.1 MB
2462	43/90d180	2268399	run_method (schraivogel/ground_truth_tapseq/gene+mimosca)	COMPLETED	0	16.2s	1.2 GB	500.1 MB
683	98/d84ad6	2268525	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 42s	7 GB	6.3 GB
329	1a/3be6a5	2268106	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 16m 34s	1.3 GB	671.8 MB
374	ea/ea2ac6	2268672	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 22s	10.5 GB	9.7 GB
2500	7a/71e552	2268721	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 42s	1.1 GB	411.2 MB
2006	aa/c590a2	2268724	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	17.6s	4.4 GB	3.7 GB
1460	47/0a7906	2268462	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 19s	9.3 GB	8.6 GB
2005	42/13b6e7	2268723	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	48.2s	4.5 GB	3.7 GB
1559	5c/0f72a2	2268396	run_method (papalexi/eccite_screen/gene+mimosca)	COMPLETED	0	7m 34s	12.4 GB	11.6 GB
1912	99/c0df19	2268727	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	48.6s	4.4 GB	3.6 GB
287	56/897535	2268124	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 19m 23s	1.3 GB	670.9 MB
1787	d8/fd38e8	2268730	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 9s	2.7 GB	1.8 GB
877	b7/de29ab	2268709	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 4s	18.8 GB	18 GB
2601	be/7325f1	2268665	run_method (simulated/experiment_1/gene+liscovitch_method)	COMPLETED	0	36m 26s	4.7 GB	4 GB
1331	a8/a4b789	2268008	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 14m 7s	1.5 GB	842.3 MB
1162	71/b6af9e	2268100	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 28m 18s	1.5 GB	789.7 MB
2612	7a/2b05fc	2268157	run_method (simulated/experiment_1/gene+nb_regression)	COMPLETED	0	2h 8m 53s	1.2 GB	450.1 MB
1612	49/78c3c0	2268735	run_method (papalexi/eccite_screen/protein+schraivogel_method)	COMPLETED	0	27.2s	1.6 GB	764.6 MB
1613	34/e0bd2c	2268736	run_method (papalexi/eccite_screen/protein+seurat_de)	COMPLETED	0	14.4s	1.2 GB	414.6 MB
1615	d0/ccc8e7	2268737	run_method (papalexi/eccite_screen/protein+mimosca)	COMPLETED	0	13.2s	1.1 GB	426.9 MB
1571	8a/bd03d0	2268717	run_method (papalexi/eccite_screen/gene+seurat_de)	COMPLETED	0	11m 30s	5.1 GB	4.3 GB
2186	ef/b4953c	2268669	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	33m 56s	29.2 GB	28.3 GB
1088	1e/5cd9ad	2268685	run_method (frangieh/ifn_gamma/gene+seurat_de)	COMPLETED	0	24m 19s	9.8 GB	9 GB
1264	29/1d3212	2268408	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 24m 7s	9.3 GB	8.6 GB
1329	16/e25a52	2268732	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 44s	41.7 GB	41 GB
2096	f6/fc8579	2268628	run_method (schraivogel/ground_truth_perturbseq/gene+seurat_de)	COMPLETED	0	1h 32s	7.3 GB	6.4 GB
2477	20/d18dee	2268746	run_method (schraivogel/ground_truth_tapseq/gene+weissman_method)	COMPLETED	0	12.2s	1.1 GB	473.4 MB
1054	18/50df9f	2268489	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 56s	9.3 GB	8.6 GB
1451	c5/4b2c50	2268699	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	22m 5s	28.2 GB	27.3 GB
991	f0/d9c0cd	2268559	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 30m 8s	7 GB	6.3 GB
773	78/40e748	2268714	run_method (frangieh/control/gene+seurat_de)	COMPLETED	0	16m 48s	7.4 GB	6.6 GB
1182	ed/b70260	2268752	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 26s	41.7 GB	41 GB
497	b7/99e32a	2268142	run_method (frangieh/co_culture/gene+permutation_test)	COMPLETED	0	2h 24m 5s	1.3 GB	671.9 MB
1544	fe/d0ea9b	2268645	run_method (papalexi/eccite_screen/gene+liscovitch_method)	COMPLETED	0	58m 49s	4.9 GB	4.2 GB
2705	61/5a0100	2268670	run_method (simulated/experiment_1/gene+seurat_de)	COMPLETED	0	41m 3s	5.4 GB	4.6 GB
2439	79/a57bd7	2268753	run_method (schraivogel/ground_truth_tapseq/gene+seurat_de)	COMPLETED	0	18.5s	1.2 GB	411.6 MB
781	af/b54197	2268568	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 33m 12s	7 GB	6.3 GB
1369	b5/ac71da	2268440	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	2h 23m 53s	9.3 GB	8.6 GB
753	7a/ecb140	2268573	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 31m 8s	7 GB	6.3 GB
908	15/49b893	2268329	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 1m 58s	19.2 GB	18.3 GB
1491	f8/b91802	2268131	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 30m 30s	1.5 GB	788.2 MB
1439	17/cce03f	2268511	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 59m 32s	9.3 GB	8.6 GB
1680	ce/774d82	2268761	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	48.5s	4.1 GB	3.5 GB
2019	79/0ba3f2	2268762	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	1m 4s	4.5 GB	3.7 GB
1414	5a/864750	2268139	run_method (frangieh/ifn_gamma/gene+permutation_test)	COMPLETED	0	2h 29m 44s	1.5 GB	788 MB
289	44/2038c3	2268738	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	13m 34s	25.8 GB	24.9 GB
1380	29/294d16	2268048	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 8m 36s	1.5 GB	830.9 MB
442	02/7930cd	2268087	run_method (frangieh/co_culture/gene+nb_regression)	COMPLETED	0	3h 2m 41s	1.4 GB	708.1 MB
1401	24/cd990f	2268061	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 9m 26s	1.5 GB	835.5 MB
1469	f2/590f3a	2268766	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 30s	41.7 GB	41 GB
810	3b/69144e	2268341	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	52m 20s	19.2 GB	18.3 GB
531	ae/796516	2268769	run_method (frangieh/control/gene+weissman_method)	COMPLETED	0	2m 39s	27.4 GB	26.7 GB
639	0d/6eeb6a	2268751	run_method (frangieh/control/gene+schraivogel_method)	COMPLETED	0	14m 1s	18.8 GB	18 GB
1408	c6/98c3b1	2268079	run_method (frangieh/ifn_gamma/gene+nb_regression)	COMPLETED	0	3h 8m 19s	1.5 GB	835.8 MB
236	1f/bd641f	2268339	run_method (frangieh/co_culture/gene+mimosca)	COMPLETED	0	58m 22s	27.6 GB	26.7 GB
328	4f/d99f14	2268771	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	4m 22s	38.7 GB	38 GB
314	6a/41ab9d	2268773	run_method (frangieh/co_culture/gene+weissman_method)	COMPLETED	0	3m 21s	38.7 GB	38 GB
830	30/fe6f12	2268557	run_method (frangieh/control/gene+liscovitch_method)	COMPLETED	0	1h 47m 39s	7 GB	6.3 GB
1722	cd/09c8a3	2268777	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	50.9s	4.1 GB	3.5 GB
1723	93/6e2654	2268778	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 8s	4.2 GB	3.5 GB
375	a6/f4d141	2268496	run_method (frangieh/co_culture/gene+liscovitch_method)	COMPLETED	0	2h 15m 38s	9.9 GB	9.3 GB
1862	e2/f36792	2268785	run_method (schraivogel/enhancer_screen_chr11/gene+permutation_test)	COMPLETED	0	51.1s	4.1 GB	3.5 GB
1867	0d/a199b5	2268443	run_method (schraivogel/enhancer_screen_chr11/gene+mimosca)	COMPLETED	0	9m 51s	4.4 GB	3.4 GB
1089	7b/53fd2b	2268533	run_method (frangieh/ifn_gamma/gene+liscovitch_method)	COMPLETED	0	1h 59m 32s	9.3 GB	8.6 GB
2582	10/7d1375	2268782	run_method (simulated/experiment_1/gene+weissman_method)	COMPLETED	0	2m 32s	16 GB	15.3 GB
1710	62/fa964b	2268786	run_method (schraivogel/enhancer_screen_chr11/gene+schraivogel_method)	COMPLETED	0	1m 7s	2.6 GB	1.7 GB
672	f3/41dee3	2268254	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 50m 45s	1.2 GB	556 MB
1873	16/a61c16	2268790	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	24.8s	4.4 GB	3.7 GB
1547	e8/0c47c1	2268643	run_method (papalexi/eccite_screen/gene+permutation_test)	COMPLETED	0	1h 17m 24s	1.1 GB	386.1 MB
1357	79/78f56d	2268784	run_method (frangieh/ifn_gamma/gene+weissman_method)	COMPLETED	0	3m 27s	41.7 GB	41 GB
1872	25/b9bb20	2268789	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	54.9s	4.5 GB	3.7 GB
290	d0/82a8e8	2268739	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	25m 19s	10.5 GB	9.7 GB
1878	09/b06be4	2268794	run_method (schraivogel/enhancer_screen_chr8/gene+schraivogel_method)	COMPLETED	0	1m 8s	2.7 GB	1.9 GB
1877	97/112c45	2268795	run_method (schraivogel/enhancer_screen_chr8/gene+nb_regression)	COMPLETED	0	51.6s	4.4 GB	3.6 GB
1879	51/4636ce	2268796	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	56.6s	4.5 GB	3.7 GB
2395	19/bc1cb2	2268792	run_method (schraivogel/ground_truth_tapseq/gene+nb_regression)	COMPLETED	0	1m 43s	1.1 GB	411.8 MB
2062	ac/8dc6e0	2268800	run_method (schraivogel/enhancer_screen_chr8/gene+liscovitch_method)	COMPLETED	0	26.4s	3.9 GB	3.2 GB
352	ee/4411b7	2268768	run_method (frangieh/co_culture/gene+schraivogel_method)	COMPLETED	0	13m 24s	25.7 GB	24.9 GB
2061	49/afc72a	2268798	run_method (schraivogel/enhancer_screen_chr8/gene+seurat_de)	COMPLETED	0	54.2s	4.5 GB	3.7 GB
628	58/eb406e	2268342	run_method (frangieh/control/gene+mimosca)	COMPLETED	0	1h 1m 37s	19.2 GB	18.3 GB
472	ce/908fa9	2268749	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	25m 1s	10.5 GB	9.7 GB
1199	59/07dd86	2268757	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 51s	28.2 GB	27.3 GB
2401	24/caf9aa	2268804	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 16s	1.1 GB	390.4 MB
2438	72/a2e6b8	2268807	run_method (schraivogel/ground_truth_tapseq/gene+schraivogel_method)	COMPLETED	0	36.2s	1.8 GB	1004.5 MB
1486	0a/0bcb56	2268765	run_method (frangieh/ifn_gamma/gene+schraivogel_method)	COMPLETED	0	19m 4s	28.2 GB	27.3 GB
2478	e8/f7a8ef	2268810	run_method (schraivogel/ground_truth_tapseq/gene+permutation_test)	COMPLETED	0	1m 16s	1.1 GB	390.5 MB
2225	22/0ffb52	2268803	run_method (schraivogel/ground_truth_perturbseq/gene+weissman_method)	COMPLETED	0	4m 6s	29.8 GB	29.1 GB
2259	39/94e880	2268448	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	16m 50s	19.1 GB	18.2 GB
2182	b4/266e83	2268453	run_method (schraivogel/ground_truth_perturbseq/gene+mimosca)	COMPLETED	0	13m 21s	19.1 GB	18.2 GB
486	e0/866468	2268755	run_method (frangieh/co_culture/gene+seurat_de)	COMPLETED	0	24m 55s	10.5 GB	9.7 GB
1854	bb/0aff4b	2268816	run_method (schraivogel/enhancer_screen_chr11/gene+weissman_method)	COMPLETED	0	25.2s	4.1 GB	3.5 GB
952	61/35cbd6	2268301	run_method (frangieh/control/gene+permutation_test)	COMPLETED	0	1h 42m 34s	1.2 GB	556 MB
1856	78/e51fd8	2268817	run_method (schraivogel/enhancer_screen_chr11/gene+nb_regression)	COMPLETED	0	1m 5s	4.2 GB	3.5 GB
2179	22/e93e5c	2268743	run_method (schraivogel/ground_truth_perturbseq/gene+schraivogel_method)	COMPLETED	0	35m 31s	29.2 GB	28.3 GB
